True,Predicted,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16
Y,Y,0.2,0.5333333333333333,0.3333333333333333,0.4,0.2,0.3333333333333333,0.6,0.06666666666666667,0.4,0.5333333333333333,0.8,0.6666666666666666,0.06666666666666667,0.7333333333333333,0.13333333333333333,0.5333333333333333
A,A,0.2,0.6,0.3333333333333333,0.4,0.13333333333333333,0.6,0.4,0.2,0.06666666666666667,0.5333333333333333,0.0,0.5333333333333333,0.13333333333333333,0.4666666666666667,0.06666666666666667,0.5333333333333333
A,A,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.7333333333333333,0.2,0.2,0.13333333333333333,0.6666666666666666,0.13333333333333333,0.6,0.06666666666666667,0.4,0.06666666666666667,0.5333333333333333
C,C,0.6666666666666666,0.9333333333333333,0.5333333333333333,0.5333333333333333,0.4,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.6,0.5333333333333333,0.6666666666666666,0.26666666666666666,0.6,0.6,0.7333333333333333
H,H,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.4666666666666667,0.4,0.5333333333333333,0.4,0.5333333333333333,0.26666666666666666,0.5333333333333333
I,I,0.4666666666666667,1.0,0.3333333333333333,0.5333333333333333,0.2,0.6666666666666666,0.3333333333333333,0.4,0.26666666666666666,0.8666666666666667,0.2,0.4666666666666667,0.2,0.5333333333333333,0.3333333333333333,0.6666666666666666
J,J,0.3333333333333333,0.6,0.4,0.4666666666666667,0.2,0.4,0.5333333333333333,0.13333333333333333,0.4,1.0,0.4,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.13333333333333333,0.5333333333333333
U,U,0.3333333333333333,0.6,0.4,0.4,0.4,0.5333333333333333,0.4,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.4,0.6,0.2,0.5333333333333333,0.26666666666666666,0.3333333333333333
N,N,0.4666666666666667,0.6,0.6666666666666666,0.4666666666666667,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.2,0.4,0.7333333333333333,0.06666666666666667,0.2,0.3333333333333333,0.6,0.06666666666666667,0.4666666666666667
D,D,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.2,0.13333333333333333,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.4,0.6,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.2,0.4666666666666667
X,X,0.2,0.3333333333333333,0.4,0.26666666666666666,0.2,0.4,0.4666666666666667,0.06666666666666667,0.6,0.7333333333333333,0.6,0.6,0.2,0.5333333333333333,0.2,0.4666666666666667
L,L,0.2,0.4,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.4666666666666667,0.2,0.13333333333333333,0.6,0.4666666666666667,0.06666666666666667,0.6,0.0,0.4666666666666667,0.13333333333333333,0.5333333333333333
V,V,0.6,0.8666666666666667,0.6,0.4666666666666667,0.26666666666666666,0.4,0.6666666666666666,0.26666666666666666,0.2,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.2,0.5333333333333333
F,F,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.26666666666666666,0.6666666666666666,0.6,0.3333333333333333,0.06666666666666667,0.6666666666666666,0.2,0.4666666666666667
H,H,0.26666666666666666,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.4666666666666667,0.4666666666666667,0.9333333333333333,0.0,0.4666666666666667,0.4,0.5333333333333333,0.2,0.5333333333333333,0.0,0.5333333333333333
R,R,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.4,0.2,0.4,0.6666666666666666,0.6,0.2,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.2,0.5333333333333333,0.4,0.7333333333333333
R,R,0.13333333333333333,0.26666666666666666,0.2,0.2,0.13333333333333333,0.5333333333333333,0.4666666666666667,0.26666666666666666,0.3333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.2,0.6666666666666666
A,A,0.26666666666666666,0.7333333333333333,0.4,0.5333333333333333,0.26666666666666666,0.5333333333333333,0.2,0.13333333333333333,0.2,0.4,0.06666666666666667,0.5333333333333333,0.13333333333333333,0.4666666666666667,0.2,0.4666666666666667
G,G,0.3333333333333333,0.6,0.4,0.4666666666666667,0.26666666666666666,0.4666666666666667,0.4,0.4666666666666667,0.5333333333333333,0.7333333333333333,0.4,0.7333333333333333,0.13333333333333333,0.7333333333333333,0.26666666666666666,0.6
A,A,0.26666666666666666,0.6,0.4,0.4,0.13333333333333333,0.4,0.26666666666666666,0.2,0.06666666666666667,0.4,0.06666666666666667,0.5333333333333333,0.2,0.4666666666666667,0.13333333333333333,0.4666666666666667
N,N,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.4,0.13333333333333333,0.4666666666666667,0.4666666666666667,0.9333333333333333,0.13333333333333333,0.26666666666666666,0.4,0.5333333333333333,0.4,0.5333333333333333,0.0,0.5333333333333333
N,N,0.2,0.2,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.2,0.26666666666666666,0.6666666666666666,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.06666666666666667,0.5333333333333333
U,U,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.13333333333333333,0.4666666666666667,0.26666666666666666,1.0,0.4,0.4666666666666667,0.8,0.5333333333333333,0.2,0.6,0.0,0.5333333333333333
S,S,0.26666666666666666,0.5333333333333333,0.3333333333333333,0.4,0.2,0.4,0.5333333333333333,0.26666666666666666,0.4,0.6666666666666666,0.6,0.5333333333333333,0.13333333333333333,0.6,0.3333333333333333,0.26666666666666666
Q,Q,0.2,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.2,0.4,0.4,0.6,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.6
B,B,0.2,0.5333333333333333,0.3333333333333333,0.4,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.4,0.4,0.13333333333333333,0.5333333333333333,0.5333333333333333,0.6666666666666666
E,E,0.26666666666666666,0.6,0.26666666666666666,0.4,0.2,0.2,0.4666666666666667,0.4,0.7333333333333333,0.4666666666666667,0.4,1.0,0.0,0.5333333333333333,0.4666666666666667,0.4666666666666667
T,T,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.4,0.7333333333333333,0.13333333333333333,0.4666666666666667,0.7333333333333333,0.6,0.26666666666666666,0.06666666666666667,0.7333333333333333,0.13333333333333333,0.26666666666666666
Q,Q,0.13333333333333333,0.13333333333333333,0.2,0.2,0.13333333333333333,0.5333333333333333,0.5333333333333333,0.4,0.13333333333333333,0.3333333333333333,0.4,0.6,0.13333333333333333,0.6,0.3333333333333333,0.6666666666666666
E,E,0.26666666666666666,0.6,0.26666666666666666,0.4,0.26666666666666666,0.2,0.4,0.3333333333333333,0.6,0.4,0.4666666666666667,0.8666666666666667,0.0,0.5333333333333333,0.4666666666666667,0.6
Z,Z,0.06666666666666667,0.2,0.2,0.13333333333333333,0.06666666666666667,0.5333333333333333,0.4666666666666667,0.13333333333333333,0.6,0.7333333333333333,0.4,0.6,0.06666666666666667,0.5333333333333333,0.3333333333333333,0.4666666666666667
E,E,0.2,0.26666666666666666,0.2,0.4666666666666667,0.13333333333333333,0.2,0.4666666666666667,0.4,0.6666666666666666,0.4666666666666667,0.4,1.0,0.0,0.5333333333333333,0.4666666666666667,0.4666666666666667
J,J,0.06666666666666667,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.6666666666666666,0.4,0.13333333333333333,0.3333333333333333,0.8,0.26666666666666666,0.6,0.0,0.4666666666666667,0.06666666666666667,0.4666666666666667
Y,Y,0.2,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.8,0.5333333333333333,0.06666666666666667,0.7333333333333333,0.0,0.5333333333333333
L,L,0.2,0.6,0.26666666666666666,0.4666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.4,0.4,0.0,0.0,0.4,0.0,0.5333333333333333,0.0,0.5333333333333333
L,L,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.4,0.0,0.4666666666666667,0.06666666666666667,0.4
N,N,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.4,0.13333333333333333,0.4666666666666667,0.4666666666666667,0.9333333333333333,0.13333333333333333,0.26666666666666666,0.4,0.5333333333333333,0.4,0.5333333333333333,0.0,0.5333333333333333
T,T,0.2,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.06666666666666667,0.4,1.0,0.06666666666666667,0.4,0.5333333333333333,0.7333333333333333,0.4666666666666667,0.0,0.5333333333333333,0.0,0.5333333333333333
W,W,0.26666666666666666,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.13333333333333333,0.2,0.4666666666666667,0.6,0.6,0.5333333333333333,0.7333333333333333,0.06666666666666667,0.5333333333333333
P,P,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.7333333333333333,0.4666666666666667,0.06666666666666667,0.6,0.4,0.26666666666666666,0.06666666666666667,0.6,0.2,0.5333333333333333
M,M,0.4,0.7333333333333333,0.6,0.5333333333333333,0.8,0.6,0.4666666666666667,0.2,0.2,0.5333333333333333,0.26666666666666666,0.4666666666666667,0.8,0.3333333333333333,0.26666666666666666,0.3333333333333333
C,C,0.4,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.4,0.6,0.4,0.4,0.7333333333333333,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.6,0.3333333333333333,0.6
F,F,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.4,0.13333333333333333,0.06666666666666667,0.7333333333333333,0.3333333333333333,0.4666666666666667,0.8,0.7333333333333333,0.6,0.0,0.5333333333333333,0.13333333333333333,0.4
T,T,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.8,0.13333333333333333,0.4666666666666667,0.7333333333333333,0.6,0.26666666666666666,0.06666666666666667,0.7333333333333333,0.13333333333333333,0.26666666666666666
C,C,0.13333333333333333,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667,0.4,0.4666666666666667,0.4,0.6666666666666666,0.4666666666666667,0.4,0.9333333333333333,0.0,0.5333333333333333,0.26666666666666666,0.6
J,J,0.13333333333333333,0.6666666666666666,0.2,0.4666666666666667,0.06666666666666667,0.8666666666666667,0.2,0.5333333333333333,0.26666666666666666,0.9333333333333333,0.2,0.7333333333333333,0.06666666666666667,0.4,0.0,0.5333333333333333
P,P,0.4,0.7333333333333333,0.6,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.3333333333333333,0.8,0.3333333333333333,0.2,0.26666666666666666,0.6666666666666666,0.26666666666666666,0.4666666666666667
A,A,0.2,0.26666666666666666,0.3333333333333333,0.4,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.2,0.06666666666666667,0.4666666666666667,0.06666666666666667,0.5333333333333333,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.5333333333333333
E,E,0.4,0.7333333333333333,0.26666666666666666,0.4,0.13333333333333333,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.6,0.3333333333333333,0.8,0.06666666666666667,0.5333333333333333,0.4666666666666667,0.6
A,A,0.13333333333333333,0.4,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.8,0.13333333333333333,0.26666666666666666,0.2,0.8,0.13333333333333333,0.6666666666666666,0.13333333333333333,0.4,0.2,0.6
Y,Y,0.3333333333333333,0.4,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.2,0.8,0.3333333333333333,0.3333333333333333,0.8666666666666667,0.7333333333333333,0.4,0.06666666666666667,0.7333333333333333,0.06666666666666667,0.4
T,T,0.2,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.8,0.2,0.4,0.7333333333333333,0.6666666666666666,0.3333333333333333,0.06666666666666667,0.7333333333333333,0.06666666666666667,0.3333333333333333
Q,Q,0.3333333333333333,0.6,0.4,0.5333333333333333,0.2,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.4,0.4,0.4666666666666667,0.6,0.2,0.5333333333333333,0.3333333333333333,0.6
P,P,0.26666666666666666,0.4666666666666667,0.4,0.6666666666666666,0.6,0.5333333333333333,0.7333333333333333,0.3333333333333333,0.0,0.6,0.4666666666666667,0.4,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.5333333333333333
C,C,0.4,0.6666666666666666,0.4,0.5333333333333333,0.2,0.2,0.6,0.4,0.5333333333333333,0.8,0.7333333333333333,0.7333333333333333,0.06666666666666667,0.5333333333333333,0.13333333333333333,0.4
R,R,0.6666666666666666,1.0,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.6,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.6666666666666666,0.13333333333333333,0.6,0.4666666666666667,0.3333333333333333,0.4,0.6666666666666666
B,D,0.6,0.7333333333333333,0.4666666666666667,0.4,0.26666666666666666,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.4,0.7333333333333333,0.2,0.6,0.3333333333333333,0.4666666666666667,0.4,0.7333333333333333
J,J,0.06666666666666667,0.3333333333333333,0.2,0.26666666666666666,0.06666666666666667,0.6,0.4,0.13333333333333333,0.4,0.9333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.4666666666666667,0.0,0.4666666666666667
B,B,0.4,0.7333333333333333,0.5333333333333333,0.5333333333333333,0.7333333333333333,0.5333333333333333,0.4,0.3333333333333333,0.26666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.6,0.7333333333333333,0.7333333333333333,0.6666666666666666
N,N,0.3333333333333333,0.6,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.6,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.4,0.4,0.4666666666666667,0.8,0.4666666666666667,0.4
U,U,0.2,0.2,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.6666666666666666,0.6,0.6,0.2,0.6,0.13333333333333333,0.4
X,X,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.4,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.6666666666666666,0.8,0.6666666666666666,0.2,0.5333333333333333,0.26666666666666666,0.3333333333333333
Q,Q,0.4,0.6666666666666666,0.4,0.3333333333333333,0.26666666666666666,0.6,0.4,0.26666666666666666,0.4666666666666667,0.7333333333333333,0.26666666666666666,0.6,0.2,0.4666666666666667,0.5333333333333333,0.7333333333333333
R,R,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4666666666666667,0.2,0.3333333333333333,0.6666666666666666,0.6,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.5333333333333333,0.2,0.4666666666666667,0.4,0.7333333333333333
T,T,0.13333333333333333,0.5333333333333333,0.2,0.4,0.13333333333333333,0.4666666666666667,0.8666666666666667,0.0,0.3333333333333333,0.4666666666666667,0.6666666666666666,0.5333333333333333,0.0,0.5333333333333333,0.0,0.5333333333333333
V,V,0.4666666666666667,0.6,0.4,0.4666666666666667,0.2,0.26666666666666666,0.7333333333333333,0.2,0.26666666666666666,0.6,0.7333333333333333,0.4666666666666667,0.2,0.6666666666666666,0.06666666666666667,0.4666666666666667
U,U,0.2,0.26666666666666666,0.26666666666666666,0.2,0.13333333333333333,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.6,0.6,0.3333333333333333,0.6666666666666666,0.06666666666666667,0.4666666666666667
D,D,0.26666666666666666,0.6,0.26666666666666666,0.26666666666666666,0.2,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.4,0.26666666666666666,0.5333333333333333,0.3333333333333333,0.4
B,B,0.2,0.4,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.4,0.4,0.2,0.5333333333333333,0.4666666666666667,0.5333333333333333
B,B,0.26666666666666666,0.6,0.26666666666666666,0.4,0.2,0.4,0.4666666666666667,0.6,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.13333333333333333,0.5333333333333333,0.6,0.6666666666666666
Z,Z,0.2,0.6666666666666666,0.26666666666666666,0.5333333333333333,0.3333333333333333,0.4,0.5333333333333333,0.3333333333333333,0.6,0.4666666666666667,0.4666666666666667,0.6,0.13333333333333333,0.6,0.4666666666666667,0.5333333333333333
O,O,0.2,0.3333333333333333,0.26666666666666666,0.2,0.13333333333333333,0.5333333333333333,0.4,0.4,0.26666666666666666,0.6,0.3333333333333333,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.2,0.5333333333333333
W,W,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4,0.3333333333333333,0.2,0.6666666666666666,0.2,0.26666666666666666,0.7333333333333333,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.6666666666666666,0.13333333333333333,0.4
C,C,0.26666666666666666,0.6,0.3333333333333333,0.4666666666666667,0.4,0.5333333333333333,0.4,0.3333333333333333,0.2,0.4666666666666667,0.4666666666666667,0.7333333333333333,0.3333333333333333,0.6,0.2,0.5333333333333333
D,D,0.2,0.4666666666666667,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.6,0.4666666666666667,0.26666666666666666,0.4,0.6,0.26666666666666666,0.4,0.2,0.5333333333333333,0.2,0.5333333333333333
B,B,0.3333333333333333,0.5333333333333333,0.4,0.4,0.3333333333333333,0.6,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.5333333333333333,0.6
G,G,0.26666666666666666,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.4666666666666667,0.4,0.4666666666666667,0.6,0.4,0.3333333333333333,0.6666666666666666,0.06666666666666667,0.5333333333333333,0.4,0.7333333333333333
V,V,0.4,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.4,0.5333333333333333,0.8,0.2,0.13333333333333333,0.4,0.6666666666666666,0.6,0.4666666666666667,0.7333333333333333,0.4666666666666667,0.5333333333333333
S,S,0.26666666666666666,0.6,0.3333333333333333,0.4,0.4,0.6,0.4666666666666667,0.3333333333333333,0.2,0.5333333333333333,0.4,0.5333333333333333,0.26666666666666666,0.5333333333333333,0.6666666666666666,0.6
E,E,0.26666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.4,0.2,0.4666666666666667,0.4,0.6,0.26666666666666666,0.5333333333333333,0.5333333333333333,0.6666666666666666
